code,name,federation_code,no,gender,noevent,start_date,end_date
NJPN1021,Nagoya,,5984,1,0,2021-09-11,2021-09-12
NJPN1121,Miyakonojo,,5985,0,0,2021-09-18,2021-09-20
NJPN1221,Miyakonojo,,5986,1,0,2021-09-18,2021-09-20
NJPN1321,Matsuyama,,5987,0,0,2021-10-02,2021-10-03
NJPN1421,Matsuyama,,5988,1,0,2021-10-02,2021-10-03
NJPN1521,Osaka,,5989,0,0,2021-10-16,2021-10-17
NJPN1621,Osaka,,5990,1,0,2021-10-16,2021-10-17
NHUN0121,Tata,,5991,0,0,2021-06-19,2021-06-20
NHUN0221,Tata,,5992,1,0,2021-06-18,2021-06-20
NHUN0321,Gyenesdiás,,5993,0,0,2021-07-02,2021-07-04
NHUN0421,Gyenesdiás,,5994,1,0,2021-07-02,2021-07-04
NHUN0521,"Budapest, Csepel",,5995,0,0,2021-07-16,2021-07-18
NHUN0621,"Budapest, Csepel",,5996,1,0,2021-07-16,2021-07-18
NHUN0721,"Budapest, Lupa Beach ",,5997,0,0,2021-08-13,2021-08-15
NHUN0821,"Budapest, Lupa Beach ",,5998,1,0,2021-08-13,2021-08-15
MMON2021,Montpellier,FRA,5999,0,1038,2021-08-26,2021-08-29
WBRN2021,Brno,CZE,6000,1,1039,2021-08-27,2021-08-29
WMAD2021,Madrid,ESP,6001,1,1041,2021-09-17,2021-09-19
MCER2021,Cervia,ITA,6002,0,1040,2021-09-10,2021-09-12
WCER2021,Cervia,ITA,6003,1,1040,2021-09-10,2021-09-12
MU212021,Phuket,,6004,0,1042,2021-12-15,2021-12-19
WU212021,Phuket,,6005,1,1042,2021-12-15,2021-12-19
MEDI2021,Edinburgh,SCO,6006,0,0,2021-06-04,2021-06-06
WEDI2021,Edinburgh,SCO,6007,1,0,2021-06-04,2021-06-06
PANU23M,1ª Etapa Clasificatorio Pan Jr. - Asunción ,,6008,0,0,2021-06-01,2021-06-03
PANU23M2,2ª Etapa Clasificatorio Pan Jr. - Asunción,,6009,0,0,2021-06-04,2021-06-06
PANU23F,1ª Etapa Clasificatorio Pan Jr. - Asunción,BOL,6010,1,0,2021-06-01,2021-06-03
PANU23F2,2ª Etapa Clasificatorio Pan Jr. - Asunción,,6011,1,0,2021-06-04,2021-06-06
WNPSF21,AVC Continental Cup Semi-finals,THA,6012,1,0,2021-06-18,2021-06-19
MNPSF21,AVC Continental Cup Semi-finals,THA,6013,0,0,2021-06-18,2021-06-19
MNPF21,AVC Continental Cup Finals,THA,6014,0,0,2021-06-25,2021-06-27
WNPF21,AVC Continental Cup Finals,THA,6015,1,0,2021-06-25,2021-06-27
NAUT0121,Innsbruck,,6016,0,0,2021-05-21,2021-05-23
NAUT0221,Innsbruck,,6017,1,0,2021-05-21,2021-05-23
NAUT0321,Unterach,,6018,0,0,2021-06-26,2021-06-27
NAUT0521,Graz,,6019,0,0,2021-07-10,2021-07-11
NAUT0621,Graz,,6020,1,0,2021-07-10,2021-07-11
NAUT0721,Wolfurt,,6021,0,0,2021-08-06,2021-08-08
NAUT0821,Wolfurt,,6022,1,0,2021-08-06,2021-08-08
NAUT0921,Litzberg,,6023,0,0,2021-08-20,2021-08-22
NAUT1021,Litzberg,,6024,1,0,2021-08-20,2021-08-22
NAUT1121,Vienna,,6025,0,0,2021-08-27,2021-08-29
NAUT1221,Vienna,,6026,1,0,2021-08-27,2021-08-29
NAUT1321,St.Johann,,6027,0,0,2021-09-03,2021-09-05
NAUT1421,St.Johann,,6028,1,0,2021-09-03,2021-09-05
MCCUPFIN,CEV CCUP Final,NED,6029,0,1050,2021-06-23,2021-06-26
WCCUPFIN,CCUP Final,NED,6030,1,1050,2021-06-23,2021-06-26
WNPU19,3rd Asian U19 Championships,,6031,1,0,2021-07-04,2021-07-06
MNPU19,3rd Asian U19 Championships,,6032,0,0,2021-07-04,2021-07-06
WNPU21,4th Asian U21 Championships,,6033,1,0,2021-07-12,2021-07-15
MNPU21,4th Asian U21 Championships,,6034,0,0,2021-07-12,2021-07-15
FCCMCSV,Santiago Final Continental Cup ,,6035,0,0,2021-06-26,2021-06-27
FCCFCSV,Asunción Final Continental Cup,,6036,1,0,2021-06-26,2021-06-27
MBUD2021,Budapest,HUN,6037,0,1047,2021-08-20,2021-08-22
WBUD2021,Budapest,HUN,6038,1,1047,2021-08-20,2021-08-22
NMRI0118,Flic en Flac - 04,,6039,0,0,2018-09-16,2018-09-16
NRSA2121,Cape Town,,6040,0,0,2021-06-05,2021-06-06
NRSA2221,Cape Town,,6041,1,0,2021-06-05,2021-06-06
NESP01,MADISON BEACH VOLLEY TOUR,,6042,1,0,2021-05-28,2021-05-30
NESP02,Menorca,ESP,6043,1,0,2021-05-28,2021-05-30
NESP1,Menorca,,6044,0,0,2021-05-28,2021-05-30
NRUS0121,Sochi,RUS,6045,0,0,2021-05-20,2021-05-23
NRUS0221,Sochi,RUS,6046,1,0,2021-05-20,2021-05-23
NPOL0121,Augustow,,6047,0,0,2021-05-29,2021-05-30
NPOL0221,Kozienice,,6048,1,0,2021-06-26,2021-06-27
NPOL0321,Cieszyn,,6049,0,0,2021-07-17,2021-07-18
NPOL0421,Cieszyn,,6050,1,0,2021-07-17,2021-07-18
NPOL0521,Myslenice,,6051,1,0,2021-08-08,2021-08-09
NPOL0621,Myslenice,,6052,0,0,2021-08-09,2021-08-10
NPOL0721,Kolobrzeg,,6053,1,0,2021-08-14,2021-08-15
NPOL0821,Kolobrzeg,,6054,0,0,2021-08-14,2021-08-15
NPOL0921,Bialytok,,6055,1,0,2021-08-21,2021-08-22
NPOL1021,Bialytok,,6056,0,0,2021-08-21,2021-08-22
NLAT0121,Ventspils,,6057,1,0,2021-07-02,2021-07-04
NLAT0221,Ventspils,,6058,0,0,2021-07-02,2021-07-04
NLAT0321,Saulkrasti,LAT,6059,0,0,2021-06-17,2021-06-19
NLAT0421,Jurmala,,6060,1,0,2021-07-24,2021-07-25
NLAT0521,Jurmala,,6061,0,0,2021-07-24,2021-07-25
NLAT0621,Daugavpils (cancelled),,6062,1,0,2021-07-16,2021-07-18
NLAT0721,Daugavpils (cancelled),,6063,0,0,2021-07-16,2021-07-18
NLAT0821,Cesis,,6064,1,0,2021-07-17,2021-07-18
NLAT0921,Cesis,,6065,0,0,2021-07-17,2021-07-18
NLAT1021,Liepaja,,6066,1,0,2021-08-21,2021-08-22
NLAT1121,Liepaja,,6067,0,0,2021-08-21,2021-08-22
NGER0221,Dusseldorf QTS,,6068,1,0,2021-06-11,2021-06-13
NGER0121,Dusseldorf QTS,,6069,0,0,2021-06-11,2021-06-14
NGER0321,Dusseldorf QTS,,6070,1,0,2021-06-18,2021-06-20
NGER0421,Dusseldorf QTS,,6071,0,0,2021-06-19,2021-06-21
NGER0521,Stuttgart QTS,,6072,1,0,2021-07-02,2021-07-04
NGER0621,Stuttgart QTS,,6073,0,0,2021-07-02,2021-07-04
NGER0721,Stuttgart QTS,,6074,1,0,2021-07-08,2021-07-11
NGER0821,Stuttgart QTS,,6075,0,0,2021-07-08,2021-07-11
NGER0921,Konigswusterhausen QTS,,6076,1,0,2021-07-23,2021-07-25
NGER1021,Konigswusterhausen QTS,,6077,0,0,2021-07-23,2021-07-25
NGER1121,Berlin QTS,,6078,1,0,2021-07-31,2021-08-01
NGER1221,Berlin QTS,,6079,0,0,2021-07-31,2021-08-01
NGER1321,Timmendorfer Strand,,6080,1,0,2021-09-02,2021-09-05
NGER1421,Timmendorfer Strand,,6081,0,0,2021-09-02,2021-09-05
NGER1521,Hamburg (King of the Court),,6082,1,0,2021-08-19,2021-08-21
NGER1621,Hamburg (King of the Court),,6083,0,0,2021-08-19,2021-08-21
NESP0321,Madrid,ESP,6084,1,0,2021-06-25,2021-06-27
NESP0421,Madrid,ESP,6085,0,0,2021-06-25,2021-06-27
NESP0521,Laredo (Cantabria),AFG,6086,1,0,2021-07-23,2021-07-25
NESP0621,Laredo (Cantabria),,6087,0,0,2021-07-24,2021-07-25
NESP0721,Tarragona,,6088,1,0,2021-08-06,2021-08-08
NESP0821,Tarragona,,6089,0,0,2021-08-06,2021-08-08
NESP0921,Fuengirola (Malaga),,6090,1,0,2021-09-02,2021-09-05
NESP1021,Fuengirola (Malaga),,6091,0,0,2021-09-03,2021-09-05
NESP1121,San Javier (Murcia),ESP,6092,1,0,2021-09-10,2021-09-12
NESP1221,San Javier (Murcia),,6093,0,0,2021-09-10,2021-09-12
NESP1321,Mijas (Malaga),,6094,1,0,2021-12-03,2021-12-05
NESP1421,Mijas (Malaga),,6095,0,0,2021-12-03,2021-12-05
NESP1521,Campello (Alicante),,6096,1,0,2021-10-01,2021-10-03
NESP1621,Campello (Alicante),,6097,0,0,2021-10-01,2021-10-03
NBEL0121,Ieper,,6098,1,0,2021-06-12,2021-06-13
NBEL0221,Ieper,,6099,0,0,2021-06-12,2021-06-13
NBEL0321,Kortrijk,,6100,1,0,2021-06-26,2021-06-27
NBEL0421,Kortrijk,,6101,0,0,2021-06-26,2021-06-27
NBEL0521,Lommel,,6102,1,0,2021-07-03,2021-07-04
NBEL0621,Lommel,,6103,0,0,2021-07-03,2021-07-04
NBEL0721,Waregem,,6104,1,0,2021-07-10,2021-07-11
NBEL0821,Waregem,,6105,0,0,2021-07-10,2021-07-11
NBEL0921,Leuven,,6106,1,0,2021-07-24,2021-07-25
NBEL1021,Leuven,,6107,0,0,2021-07-24,2021-07-25
NBEL1121,Hechteleksel,,6108,1,0,2021-08-07,2021-08-08
NBEL1221,Hechteleksel,,6109,0,0,2021-08-07,2021-08-08
NBEL1321,Brussel,,6110,1,0,2021-08-13,2021-08-15
NBEL1421,Brussel,,6111,0,0,2021-08-13,2021-08-15
NFRA0121,Saint Martin De Re,,6112,1,0,2021-06-12,2021-06-13
NFRA0221,Saint Martin De Re,,6113,0,0,2021-06-12,2021-06-13
NFRA0321,Montbeliard,,6114,1,0,2021-06-19,2021-06-20
NFRA0421,Montbeliard,FRA,6115,0,0,2021-06-19,2021-06-20
NFRA0521,Saintes,,6116,1,0,2021-06-26,2021-06-27
NFRA0621,Le Touquet,,6117,1,0,2021-07-10,2021-07-11
NFRA0721,Le Touquet,,6118,0,0,2021-07-10,2021-07-11
NFRA0821,Dunkerque,FRA,6119,1,0,2021-07-16,2021-07-18
NFRA0921,Dunkerque,,6120,0,0,2021-07-16,2021-07-18
NFRA1021,Anglet,,6121,1,0,2021-08-06,2021-08-08
NFRA1121,Anglet,,6122,0,0,2021-08-07,2021-08-08
NFRA1221,Dijon,FRA,6123,0,0,2021-09-11,2021-09-12
NFRA1321,Arles,,6124,1,0,2021-09-24,2021-09-26
NFRA1421,Arles,,6125,0,0,2021-09-24,2021-09-26
NMRI0318,Flic en Flac - 01,,6126,1,0,2018-04-29,2018-04-29
NMRI0418,Flic en Flac - 01,,6127,0,0,2021-04-29,2021-04-29
NMRI0518,Flic en Flac - 02,,6128,1,0,2021-05-13,2021-05-13
NMRI0618,Flic en Flac - 02,,6129,0,0,2021-05-13,2021-05-13
NMRI0718,Flic en Flac - 03,,6130,1,0,2018-06-03,2018-06-03
NMRI0818,Flic en Flac - 03,,6131,0,0,2018-06-03,2018-06-03
NMRI0218,Flic en Flac - 04,,6132,1,0,2018-09-16,2018-09-16
NMRI0918,Flic en Flac - 05,,6133,1,0,2018-09-23,2018-09-23
NMRI1018,Flic en Flac - 05,,6134,0,0,2018-09-23,2018-09-23
NMRI1118,Flic en Flac - 06,,6135,1,0,2018-10-28,2018-10-28
NMRI1221,Flic en Flac - 06,,6136,0,0,2018-10-28,2018-10-28
NMRI1318,Flic en Flac - 07,,6137,1,0,2018-11-11,2018-11-11
NMRI1418,Flic en Flac - 07,,6138,0,0,2018-11-11,2018-11-11
WKOR2021,Koropove,UKR,6139,1,1049,2021-09-03,2021-09-05
MCOT2021,Cortegaça,POR,6140,0,1048,2021-08-13,2021-08-15
WCOT2021,Cortegaça,POR,6141,1,1048,2021-08-13,2021-08-15
MROK2021,EEVZA Velykalnis Open (Rokiskis),LTU,6142,0,0,2021-07-09,2021-07-11
MKOTC121,Doha Finals (King of the Court),,6145,0,0,2022-01-05,2022-01-08
WKOTC221,Doha Finals (King of the Court),,6146,1,0,2022-01-05,2022-01-08
MKOTC321,Utrecht (King of the Court),,6147,0,0,2021-08-25,2021-08-28
WKOTC421,Utrecht (King of the Court),,6148,1,0,2021-08-25,2021-08-28
MCCFNO21,NORCECA Continental Cup Final,,6149,0,1053,2021-06-25,2021-06-27
WCCFNO21,NORCECA Continental Cup Final,,6150,1,1053,2021-06-25,2021-06-27
MCAVBCCP,CAVB Continental Cup Final,,6151,0,1054,2021-06-25,2021-06-27
WCAVBCCP,CAVB Continental Cup Final,,6152,1,1054,2021-06-25,2021-06-27
MCAVBC2P,CAVB Continental Cup 2nd Phase,MAR,6153,0,1051,2021-06-22,2021-06-25
WCAVBC2P,CAVB Continental Cup 2nd Phase,MAR,6154,1,1051,2021-06-22,2021-06-25
NRUS0321,Russian National Championships (Moscow),,6155,1,0,2021-06-23,2021-06-27
NRUS0421,Russian National Championships (Moscow),RUS,6156,0,0,2021-06-23,2021-06-27
MEGY0120,Port Said,,6157,0,0,2020-10-15,2020-10-18
NEGY0220,Port Said,,6158,1,0,2020-10-15,2020-10-18
NEGY0320,HadaykAiAhram,,6159,0,0,2020-10-29,2020-11-01
NEGY0420,HadaykAiAhram,,6160,1,0,2020-10-29,2020-11-01
NEGY0520,Ismailia,,6161,0,0,2020-11-05,2020-11-08
NEGY0620,Ismailia,,6162,1,0,2020-11-05,2020-11-08
NEGY0720,Sailing SC (1st stop),,6163,0,0,2020-01-16,2020-01-18
NEGY0820,Sailing SC (1st stop),,6164,1,0,2020-01-16,2020-01-18
NEGY0920,Pyramids Garden,,6165,0,0,2020-02-27,2020-02-29
NEGY1020,Pyramids Garden,,6166,1,0,2020-02-27,2020-02-29
NEGY0119,Shooting SC,,6167,0,0,2019-12-26,2019-12-28
NEGY0219,Shooting SC,,6168,1,0,2019-12-26,2019-12-28
WYER2021,Yerevan Women Zonal (cancelled),ARM,6169,1,0,2021-07-17,2021-07-17
MAPE2021,Apeldoorn,NED,6170,0,1056,2021-09-10,2021-09-12
WAPE2021,Apeldoorn,NED,6171,1,1056,2021-09-10,2021-09-12
MNIJ2021,Nijmegen,NED,6172,0,1057,2021-09-17,2021-09-19
WNIJ2021,Nijmegen,NED,6173,1,1057,2021-09-17,2021-09-19
NPOL1121,Poznan,,6174,1,0,2021-07-02,2021-07-04
NPOL1221,Poznan,,6175,0,0,2021-07-02,2021-07-04
NKEN0119,Mombasa,,6176,0,0,2019-10-19,2019-10-20
NKEN0219,Mombasa,,6177,1,0,2019-10-19,2019-10-20
NKEN0319,Mombasa,,6178,0,0,2019-11-02,2019-11-03
NKEN0419,Nairobi,,6179,1,0,2019-11-02,2019-11-03
NKEN0519,Mombasa,,6180,0,0,2019-12-07,2019-12-08
NKEN0619,Nairobi,,6181,1,0,2019-12-07,2019-12-08
NKEN0719,Nairobi,,6182,0,0,2019-12-14,2019-12-15
NKEN0819,Nairobi,,6183,1,0,2019-12-14,2019-12-15
NKEN0120,Mombasa,,6184,1,0,2020-01-25,2020-01-26
MU23QT21,BV JUNIOR PANAMERICAN GAMES QUALIFIER,,6185,0,0,2021-07-02,2021-07-04
WU23QT21,BV JUNIOR PANAMERICAN GAMES QUALIFIER,,6186,1,0,2021-07-02,2021-07-04
MCSVU19,CSV U19 - Cochabamba,,6187,0,0,2021-07-30,2021-08-01
FCSVU19,CSV U19 - Cochabamba,,6188,1,0,2021-07-30,2021-08-01
NCZE0121,Opava,,6189,0,0,2021-05-29,2021-05-30
NCZE0221,Nymburk,,6190,1,0,2021-06-19,2021-06-20
NCZE0321,Uherske Hradiste,,6191,0,0,2021-07-04,2021-07-06
NCZE0421,Uherske Hradiste,,6192,1,0,2021-07-04,2021-07-06
NCZE0521,Chodov,,6193,0,0,2021-07-16,2021-07-18
NCZE0621,Chodov,,6194,1,0,2021-07-17,2021-07-18
NRUS0521,Anapa,,6195,0,0,2021-07-30,2021-08-01
NRUS0621,Anapa,,6196,1,0,2021-07-30,2021-08-01
NRUS0721,Zelenogradsk,RUS,6197,0,0,2021-07-08,2021-07-11
NRUS0821,Zelenogradsk,,6198,1,0,2021-07-08,2021-07-11
NRUS0921,Saint Petersburg,RUS,6199,0,0,2021-07-22,2021-07-25
MCSVU21,CSV U21 - Asunción,,6200,0,0,2021-08-20,2021-08-22
FCSVU21,CSV U21 - Asunción,,6201,1,0,2021-08-20,2021-08-22
NNED0121,Zutphen,,6202,1,0,2021-06-19,2021-06-20
NNED0221,Zutphen,,6203,0,0,2021-06-19,2021-06-20
NNED0321,Utrecht,,6204,1,0,2021-07-03,2021-07-04
NNED0421,Utrecht,,6205,0,0,2021-07-03,2021-07-04
NNED0521,Heerenveen,,6206,1,0,2021-07-10,2021-07-11
NNED0621,Heerenveen,,6207,0,0,2021-07-10,2021-07-11
NNED0721,Breda,,6208,1,0,2021-07-17,2021-07-18
NNED0821,Breda,,6209,0,0,2021-07-17,2021-07-18
NNED0921,Zaandam,,6210,1,0,2021-07-24,2021-07-25
NNED1021,Zaandam,,6211,0,0,2021-07-24,2021-07-25
NNED1121,Tilburg,,6212,1,0,2021-07-31,2021-08-01
NNED1221,Tilburg,,6213,0,0,2021-07-31,2021-08-01
NNED1321,Groningen,,6214,1,0,2021-08-07,2021-08-08
NNED1421,Groningen,,6215,0,0,2021-08-07,2021-08-08
NNED1521,Almelo,,6216,1,0,2021-08-14,2021-08-15
NNED1621,Almelo,,6217,0,0,2021-08-14,2021-08-15
NITA0121,Bellaria Igea Marina,,6218,1,0,2021-07-16,2021-07-18
NITA0221,Bellaria Igea Marina,,6219,0,0,2021-07-16,2021-07-18
NITA0321,Palinuro,,6220,1,0,2021-08-19,2021-08-21
NITA0421,Palinuro,,6221,0,0,2021-08-19,2021-08-21
NITA0521,Caorle,,6222,1,0,2021-09-03,2021-09-05
NITA0621,Caorle,,6223,0,0,2021-09-03,2021-09-05
MWAR2021,Warsaw,POL,6224,0,1060,2021-09-03,2021-09-05
NLTU0121,Klaipeda,,6225,1,0,2021-08-14,2021-08-15
NLTU0221,Klaipeda,,6226,0,0,2021-08-14,2021-08-15
NRUS1121,The Cup of Russia (Anapa),,6227,1,0,2021-08-18,2021-08-22
NRUS1221,The Cup of Russia (Anapa),,6228,0,0,2021-08-18,2021-08-22
NRUS1321,The Final of National Championships (Anapa),,6229,1,0,2021-08-24,2021-08-28
NRUS1421,The Final of National Championships (Anapa),,6230,0,0,2021-08-24,2021-08-28
NPOL1321,Przysucha,,6231,1,0,2021-07-30,2021-08-01
NPOL1421,Przysucha,,6232,0,0,2021-07-30,2021-08-01
NPOL1521,National Tour Final (Myslowice),,6233,1,0,2021-08-27,2021-08-29
NPOL1621,National Tour Final (Myslowice),,6234,0,0,2021-08-27,2021-08-29
NNED1721,Scheveningen,,6235,1,0,2021-08-21,2021-08-22
NNED1821,Scheveningen,,6236,0,0,2021-08-21,2021-08-22
NAUT1521,Tulln,,6237,1,0,2021-07-24,2021-07-25
NAUT1621,Tulln,,6238,0,0,2021-07-24,2021-07-25
NTUR0121,Izmir-Urla,,6239,1,0,2021-09-16,2021-09-19
NTUR0221,Izmir-Urla,,6240,0,0,2021-09-16,2021-09-19
NTUR0321,Diklll,,6241,1,0,2021-08-18,2021-08-21
NTUR0421,Diklll,,6242,0,0,2021-08-18,2021-08-21
NTUR0521,Istanbul,,6243,1,0,2021-09-02,2021-09-05
NTUR0621,Istanbul,,6244,0,0,2021-09-02,2021-09-05
NTUR0721,Cesme(cancelled),,6245,1,0,2021-08-28,2021-08-29
NTUR0821,Cesme(cancelled),,6246,0,0,2021-08-28,2021-08-29
MTBI2021,Tbilisi (Cancelled),GEO,6247,0,0,2021-09-04,2021-09-05
WTBI2021,Tbilisi (Cancelled),GEO,6248,1,0,2021-09-04,2021-09-05
MYER2021,Yerevan,ARM,6249,0,0,2021-09-10,2021-09-12
NWEVZA21,Sausset-les-Pins,FRA,6250,0,0,2021-10-01,2021-10-03
WWEVZA21,Sausset-les-Pins,FRA,6251,1,0,2021-10-01,2021-10-03
NCZE0721,Opava,,6252,1,0,2021-07-02,2021-07-04
MITP2021,Itapema,BRA,6253,0,1071,2021-11-11,2021-11-14
WITP2021,Itapema,BRA,6254,1,1071,2021-11-11,2021-11-14
FPANU23,I Juegos Panamericanos Junior - Cali,,6255,1,0,2021-11-30,2021-12-04
MPANU23,I Juegos Panamericanos Junior - Cali,,6256,0,0,2021-11-30,2021-12-04
WPHU2021,2021 Asian Senior,,6257,1,0,2021-11-23,2021-11-27
MPHU2021,2021 Asian Senior,THA,6258,0,0,2021-11-23,2021-11-27
NKEN0121,Homa Bay County,,6259,0,0,2021-10-23,2021-10-24
NKEN0221,Homa Bay County,,6260,1,0,2021-10-23,2021-10-24
NKEN0321,Makueni,,6261,0,0,2021-12-11,2021-12-12
NKEN0421,Makueni,,6262,1,0,2021-12-11,2021-12-12
NKEN0521,Mombasa,KEN,6263,0,0,2022-02-26,2022-02-27
NKEN0621,Mombasa,,6264,1,0,2022-02-26,2022-02-27
NKEN0123,Mombasa,,6265,0,0,2023-02-18,2023-02-19
NKEN0223,Mombasa,,6266,1,0,2023-02-18,2023-02-19
NJPN1721,Okinawa,,6267,0,0,2021-11-27,2021-11-28
NJPN1821,Okinawa,,6268,1,0,2021-11-27,2021-11-28
MCWG2022,2022 African Qualifier - Commonwealth Games,,6269,0,0,2022-01-18,2022-01-25
WCWG2022,2022 African Qualifier - Commonwealth Games,,6270,0,0,2022-01-18,2022-01-25
MSRICWG,Asian Qualifier - Commonwealth Games 2022,,6271,0,0,2022-03-18,2022-03-20
WSRICWG,Asian Qualifier - Commonwealth Games 2022,,6272,1,0,2022-03-18,2022-03-20
MGHA2022,2022 African Qualifier - Commonwealth Games,,6273,0,0,2022-03-24,2022-03-29
WGHA2022,2022 African Qualifier - Commonwealth Games,,6274,1,0,2022-03-24,2022-03-29
MSRICW22,Asian Qualifier - Commonwealth Games 2022,SRI,6275,0,0,2022-03-18,2022-03-19
WSRICW22,Asian Qualifier - Commonwealth Games 2022,SRI,6276,1,0,2022-03-18,2022-03-19
MCSVSA02,San Juan - 2ª Etapa CSVP 21/22,,6277,0,0,2022-01-07,2022-01-09
FCSVSA02,San Juan - 2ª Etapa CSVP 21/22,,6278,1,0,2022-01-07,2022-01-09
WACU2022,Mexico (cancelled),MEX,6279,1,1081,2022-04-01,2022-04-03
MACU2022,Mexico (cancelled),MEX,6280,0,1081,2022-04-01,2022-04-03
WTLA2022,Tlaxcala,MEX,6281,1,1079,2022-03-17,2022-03-20
MTLA2022,Tlaxcala,MEX,6282,0,1079,2022-03-17,2022-03-20
WRIO2022,Uberlandia,BRA,6283,1,1084,2022-11-10,2022-11-13
MRIO2022,Uberlandia,BRA,6284,0,1084,2022-11-10,2022-11-13
WROS2022,Rosarito,MEX,6285,1,1080,2022-03-24,2022-03-27
MROS2022,Rosarito,MEX,6286,0,1080,2022-03-24,2022-03-27
WITA2022,Itapema,BRA,6287,1,1083,2022-04-15,2022-04-17
MITA2022,Itapema,BRA,6288,0,1083,2022-04-15,2022-04-17
WCAP2022,Cape Town,RSA,6289,1,1082,2022-11-03,2022-11-06
MCAP2022,Cape Town,RSA,6290,0,1082,2022-11-03,2022-11-06
WOST2022,Ostrava,CZE,6291,1,1087,2022-05-26,2022-05-29
MOST2022,Ostrava,CZE,6292,0,1087,2022-05-26,2022-05-29
WJUR2022,Jurmala,LAT,6293,1,1088,2022-06-02,2022-06-05
MJUR2022,Jurmala,LAT,6294,0,1088,2022-06-02,2022-06-05
WROM2022,Rome World Championships,ITA,6295,1,1089,2022-06-10,2022-06-19
MROM2022,Rome World Championships,ITA,6296,0,1089,2022-06-10,2022-06-19
WGST2022,Gstaad,SUI,6297,1,1091,2022-07-06,2022-07-10
MGST2022,Gstaad,SUI,6298,0,1091,2022-07-06,2022-07-10
WHAM2022,Hamburg,GER,6299,1,1094,2022-08-11,2022-08-14
MHAM2022,Hamburg,GER,6300,0,1094,2022-08-11,2022-08-14
WPAR2022,Paris,FRA,6301,1,1096,2022-09-29,2022-10-02
MPAR2022,Paris,FRA,6302,0,1096,2022-09-29,2022-10-02
WRED2022,Red Sea (Cancelled),EGY,6303,1,1097,2022-11-18,2022-11-20
MRED2022,Red Sea (Cancelled),EGY,6304,0,1097,2022-11-18,2022-11-20
WMDV2022,Maldives,MDV,6305,1,1098,2022-10-14,2022-10-16
MMDV2022,Maldives,MDV,6306,0,1098,2022-10-14,2022-10-16
WAUS2022,Torquay,AUS,6307,1,1101,2022-11-24,2022-11-27
MAUS2022,Torquay,AUS,6308,0,1101,2022-11-24,2022-11-27
WSYD2022,Torquay,AUS,6309,1,1102,2022-11-30,2022-12-03
MSYD2022,Torquay,AUS,6310,0,1102,2022-11-30,2022-12-03
MDOH2022,Western Asian Volleyball Association QT,QAT,6312,0,0,2022-01-01,2022-01-03
MCSVSA03,Montevideo - 3ª Etapa CSVP 21/22,,6313,0,0,2022-01-14,2022-01-16
FCSVSA03,Montevideo - 3ª Etapa CSVP 21/22,,6314,1,0,2022-01-14,2022-01-16
WABI2022,Abidjan,,6315,1,0,2021-10-31,2021-10-31
MABI2022,Abidjan,,6316,0,0,2021-10-31,2021-10-31
WAB22022,Abidjan,,6317,1,0,2021-11-14,2021-11-14
MAB22022,Abidjan,,6318,0,0,2021-11-14,2021-11-14
WAB32022,Abidjan,,6319,1,0,2021-12-12,2021-12-12
MAB32022,Abidjan,,6320,0,0,2021-12-12,2021-12-12
NNZL0122,Ruakaka,,6321,0,0,2022-01-15,2022-01-16
NNZL0222,Ruakaka,,6322,1,0,2022-01-15,2022-01-16
NNZL0322,Mt Manganui,,6323,0,0,2022-01-22,2022-01-23
NNZL0422,Mt Manganui,,6324,1,0,2022-01-22,2022-01-23
NNZL0522,Nelson,NZL,6325,0,0,2022-02-12,2022-02-13
NNZL0622,Nelson,,6326,1,0,2022-02-12,2022-02-13
NNZL0722,Christchurch,NZL,6327,0,0,2022-02-18,2022-02-20
NNZL0822,Christchurch,NZL,6328,1,0,2022-02-18,2022-02-20
NNZL0922,Mt Manganui,,6329,0,0,2022-03-05,2022-03-06
NNZL1022,Mt Manganui,,6330,1,0,2022-03-05,2022-03-06
NNZL1122,Auckland,,6331,0,0,2022-03-11,2022-03-13
NNZL1222,Auckland,,6332,1,0,2022-03-11,2022-03-13
NAUS0122,Thompsons Beach Cobram VIC,AUS,6333,0,0,2022-02-04,2022-02-06
NAUS0222,Thompsons Beach Cobram VIC,AUS,6334,1,0,2022-02-04,2022-02-06
NAUS0322,Mollymook Beach NSW,,6335,0,0,2022-02-18,2022-02-20
NAUS0422,Mollymook Beach NSW,,6336,1,0,2022-02-18,2022-02-20
NAUS0522,Manly Beach Sydney NSW,,6337,0,0,2022-03-04,2022-03-06
NAUS0622,Manly Beach Sydney NSW,,6338,1,0,2022-03-04,2022-03-06
NAUS0722,Gold Coast QLD,,6339,0,0,2022-03-25,2022-03-27
NAUS0822,Gold Coast QLD,,6340,1,0,2022-03-25,2022-03-27
MGER2022,CEV European Championships - Münich,GER,6341,0,1163,2022-08-16,2022-08-21
WGER2022,CEV European Championships - Münich,GER,6342,1,1163,2022-08-15,2022-08-20
MVLI2022,CEV U22 ECH - Vlissingen,NED,6343,0,1156,2022-06-09,2022-06-12
WVLI2022,CEV U22 ECH - Vlissingen,NED,6344,1,1156,2022-06-09,2022-06-12
MIZM2022,CEV U20 ECH - Izmir,TUR,6345,0,1157,2022-07-14,2022-07-17
WIZM2022,CEV U20 ECH - Izmir,TUR,6346,1,1157,2022-07-14,2022-07-17
